x y R1 R2 R3 R1x R1y R1z R2x R2y R2z R3x R3y R3z
1 98 256484.293408 138805.103432 258593.662197 -10604.3 233295 106043 -136712 -21863.7 -9938.03 147316 -211431 21574.6
1 99 248019.591709 131811.088666 248526.037310 -10653.4 223720 106534 -129966 -19840.2 -9447.7 140620 -203880 20594
1 100 239551.839850 124838.452719 238303.095739 -10702.4 214048 107024 -123221 -17914.7 -8957.37 133924 -196133 19613.3
1 101 231093.016939 117886.183928 227923.938482 -10751.4 204277 107514 -116476 -16087.4 -8467.04 127227 -188190 18632.6
1 102 222657.051271 110953.265497 217387.690237 -10800.5 194408 108005 -109731 -14358.1 -7976.7 120531 -180050 17652
1 103 214260.194130 104038.675731 206693.498710 -10849.5 184441 108495 -102986 -12726.8 -7486.37 113835 -171714 16671.3
1 104 205921.470249 97141.388265 195840.533953 -10898.5 174376 108985 -96240.4 -11193.7 -6996.04 107139 -163183 15690.6
1 105 197663.218763 90260.372298 184827.987722 -10947.6 164213 109476 -89495.1 -9758.56 -6505.71 100443 -154455 14710
1 106 189511.738759 83394.592842 173655.072845 -10996.6 153952 109966 -82749.9 -8421.52 -6015.37 93746.5 -145531 13729.3
1 107 181498.051642 76543.010959 162321.022618 -11045.6 143593 110456 -76004.7 -7182.55 -5525.04 87050.3 -136411 12748.6
1 108 173658.786807 69704.584020 150825.090209 -11094.7 133136 110947 -69259.5 -6041.65 -5034.71 80354.2 -127094 11768
1 109 166037.184395 62878.265950 139166.548089 -11143.7 122581 111437 -62514.3 -4998.81 -4544.38 73658 -117582 10787.3
1 110 158684.185002 56063.007493 127344.687476 -11192.7 111927 111927 -55769.1 -4054.04 -4054.04 66961.8 -107873 9806.65
1 111 151659.535018 49257.756470 115358.817789 -11241.8 101176 112418 -49023.9 -3207.34 -3563.71 60265.6 -97968.4 8825.99
1 112 145032.771135 42461.458043 103208.266132 -11290.8 90326.3 112908 -42278.7 -2458.7 -3073.38 53569.4 -87867.6 7845.32
1 113 138883.853706 35673.054984 90892.376778 -11339.8 79378.7 113398 -35533.4 -1808.13 -2583.05 46873.3 -77570.6 6864.65
1 114 133303.099901 28891.487943 78410.510683 -11388.9 68333.1 113889 -28788.2 -1255.63 -2092.71 40177.1 -67077.5 5883.99
1 115 128389.948216 22115.695720 65762.045001 -11437.9 57189.4 114379 -22043 -801.191 -1602.38 33480.9 -56388.2 4903.33
1 116 124250.025487 15344.615543 52946.372625 -11486.9 45947.7 114869 -15297.8 -444.82 -1112.05 26784.7 -45502.9 3922.66
1 117 120990.087077 8577.183339 39962.901734 -11536 34607.9 115360 -8552.59 -186.515 -621.717 20088.5 -34421.3 2941.99
1 118 118710.775220 1812.334015 26811.055359 -11585 23170 115850 -1807.37 -26.2768 -131.384 13392.4 -23143.7 1961.33
1 119 117497.829008 4950.998266 13490.270956 -11634 11634 116340 4937.84 35.8948 358.948 6696.18 -11669.9 980.665
2 0 688167.730693 1040376.409923 800471.102295 -11428.3 685696 57141.3 -780345 -685696 -57141.3 791774 2.19589e-009 117680
2 1 688330.635499 1027723.942059 793886.286694 -11526.3 685817 57631.7 -773649 -674147 -56651 785175 -11669.9 116699
2 2 688396.183782 1015153.592446 787470.086551 -11624.4 685840 58122 -766953 -662696 -56160.7 778577 -23143.7 115718
2 3 688364.393627 1002665.089687 781218.014590 -11722.5 685764 58612.3 -760257 -651343 -55670.3 771979 -34421.3 114738
2 4 688235.283739 990258.157490 775125.481462 -11820.5 685591 59102.7 -753561 -640088 -55180 765381 -45502.9 113757
2 5 688008.873468 977932.514585 769187.801245 -11918.6 685320 59593 -746864 -628931 -54689.7 758783 -56388.2 112776
2 6 687685.182835 965687.874644 763400.197236 -12016.7 684950 60083.3 -740168 -617873 -54199.3 752185 -67077.5 111796
2 7 687264.232564 953523.946197 757757.808007 -12114.7 684482 60573.7 -733472 -606912 -53709 745587 -77570.6 110815
2 8 686746.044114 941440.432546 752255.693678 -12212.8 683917 61064 -726776 -596049 -53218.7 738989 -87867.6 109834
2 9 686130.639710 929437.031680 746888.842399 -12310.9 683253 61554.3 -720080 -585285 -52728.3 732391 -97968.4 108854
2 10 685418.042376 917513.436193 741652.176981 -12408.9 682491 62044.7 -713384 -574618 -52238 725792 -107873 107873
2 11 684608.275973 905669.333194 736540.561670 -12507 681631 62535 -706687 -564050 -51747.7 719194 -117582 106892
2 12 683701.365238 893904.404222 731548.809001 -12605.1 680674 63025.3 -699991 -553579 -51257.3 712596 -127094 105912
2 13 682697.335822 882218.325157 726671.686722 -12703.1 679618 63515.7 -693295 -543207 -50767 705998 -136411 104931
2 14 681596.214336 870610.766135 721903.924744 -12801.2 678464 64006 -686599 -532933 -50276.7 699400 -145531 103950
2 15 680398.028393 859081.391454 717240.222079 -12899.3 677211 64496.3 -679903 -522757 -49786.4 692802 -154455 102970
2 16 679102.806657 847629.859491 712675.253744 -12997.3 675861 64986.7 -673206 -512679 -49296 686204 -163183 101989
2 17 677710.578893 836255.822606 708203.677593 -13095.4 674413 65477 -666510 -502699 -48805.7 679606 -171714 101008
2 18 676221.376021 824958.927056 703820.141053 -13193.5 672867 65967.3 -659814 -492817 -48315.4 673008 -180050 100028
2 19 674635.230169 813738.812905 699519.287731 -13291.5 671222 66457.7 -653118 -483033 -47825 666409 -188190 99047.2
2 20 672952.174740 802595.113931 695295.763867 -13389.6 669480 66948 -646422 -473347 -47334.7 659811 -196133 98066.5
2 21 671172.244466 791527.457533 691144.224618 -13487.7 667639 67438.3 -639726 -463759 -46844.4 653213 -203880 97085.8
2 22 669295.475484 780535.464647 687059.340137 -13585.7 665701 67928.7 -633029 -454269 -46354 646615 -211431 96105.2
2 23 667321.905399 769618.749645 683035.801439 -13683.8 663664 68419 -626333 -444878 -45863.7 640017 -218786 95124.5
2 24 665251.573365 758776.920251 679068.326034 -13781.9 661529 68909.3 -619637 -435584 -45373.4 633419 -225945 94143.8
2 25 663084.520164 748009.577447 675151.663310 -13879.9 659297 69399.7 -612941 -426389 -44883 626821 -232908 93163.2
2 26 660820.788290 737316.315379 671280.599654 -13978 656966 69890 -606245 -417291 -44392.7 620223 -239675 92182.5
2 27 658460.422040 726696.721269 667449.963309 -14076.1 654537 70380.3 -599548 -408292 -43902.4 613625 -246245 91201.8
2 28 656003.467611 716150.375323 663654.628943 -14174.1 652010 70870.6 -592852 -399391 -43412 607026 -252619 90221.2
2 29 653449.973203 705676.850639 659889.521944 -14272.2 649385 71361 -586156 -390587 -42921.7 600428 -258797 89240.5
2 30 650799.989127 695275.713115 656149.622421 -14370.3 646662 71851.3 -579460 -381882 -42431.4 593830 -264780 88259.8
2 31 648053.567920 684946.521363 652429.968916 -14468.3 643841 72341.6 -572764 -373275 -41941 587232 -270565 87279.2
2 32 645210.764476 674688.826616 648725.661831 -14566.4 640921 72832 -566068 -364766 -41450.7 580634 -276155 86298.5
2 33 642271.636169 664502.172640 645031.866565 -14664.5 637904 73322.3 -559371 -356355 -40960.4 574036 -281549 85317.9
2 34 639236.243004 654386.095645 641343.816366 -14762.5 634789 73812.6 -552675 -348042 -40470 567438 -286746 84337.2
2 35 636104.647762 644340.124197 637656.814913 -14860.6 631575 74303 -545979 -339827 -39979.7 560840 -291748 83356.5
2 36 632876.916164 634363.779134 633966.238609 -14958.7 628264 74793.3 -539283 -331711 -39489.4 554242 -296553 82375.9
2 37 629553.117048 624456.573478 630267.538627 -15056.7 624854 75283.6 -532587 -323692 -38999 547643 -301162 81395.2
2 38 626133.322549 614618.012348 626556.242685 -15154.8 621347 75774 -525891 -315771 -38508.7 541045 -305575 80414.5
2 39 622617.608303 604847.592884 622827.956579 -15252.9 617741 76264.3 -519194 -307949 -38018.4 534447 -309792 79433.9
2 40 619006.053656 595144.804156 619078.365479 -15350.9 614037 76754.6 -512498 -300224 -37528 527849 -313813 78453.2
2 41 615298.741902 585509.127091 615303.234986 -15449 610235 77245 -505802 -292598 -37037.7 521251 -317637 77472.5
2 42 611495.760520 575940.034388 611498.411990 -15547.1 606335 77735.3 -499106 -285070 -36547.4 514653 -321266 76491.9
2 43 607597.201446 566436.990445 607659.825300 -15645.1 602337 78225.6 -492410 -277639 -36057 508055 -324698 75511.2
2 44 603603.161360 556999.451282 603783.486093 -15743.2 598241 78716 -485713 -270307 -35566.7 501457 -327934 74530.5
2 45 599513.741987 547626.864466 599865.488178 -15841.3 594047 79206.3 -479017 -263073 -35076.4 494859 -330974 73549.9
2 46 595329.050438 538318.669042 595902.008076 -15939.3 589755 79696.6 -472321 -255937 -34586 488260 -333818 72569.2
2 47 591049.199562 529074.295462 591889.304950 -16037.4 585365 80187 -465625 -248899 -34095.7 481662 -336466 71588.5
2 48 586674.308340 519893.165517 587823.720382 -16135.5 580877 80677.3 -458929 -241959 -33605.4 475064 -338918 70607.9
2 49 582204.502298 510774.692275 583701.678005 -16233.5 576290 81167.6 -452233 -235117 -33115 468466 -341173 69627.2
2 50 577639.913968 501718.280019 579519.683012 -16331.6 571606 81658 -445536 -228373 -32624.7 461868 -343233 68646.6
2 51 572980.683375 492723.324186 575274.321542 -16429.7 566823 82148.3 -438840 -221727 -32134.4 455270 -345096 67665.9
2 52 568226.958576 483789.211312 570962.259965 -16527.7 561943 82638.6 -432144 -215180 -31644 448672 -346763 66685.2
2 53 563378.896237 474915.318978 566580.244060 -16625.8 556964 83129 -425448 -208730 -31153.7 442074 -348234 65704.6
2 54 558436.662265 466101.015761 562125.098107 -16723.9 551887 83619.3 -418752 -202378 -30663.4 435475 -349509 64723.9
2 55 553400.432499 457345.661190 557593.723902 -16821.9 546713 84109.6 -412055 -196125 -30173.1 428877 -350588 63743.2
2 56 548270.393453 448648.605695 552983.099697 -16920 541440 84600 -405359 -189969 -29682.7 422279 -351470 62762.6
2 57 543046.743139 440009.190578 548290.279073 -17018.1 536069 85090.3 -398663 -183912 -29192.4 415681 -352157 61781.9
2 58 537729.691958 431426.747968 543512.389769 -17116.1 530600 85580.6 -391967 -177953 -28702.1 409083 -352647 60801.2
2 59 532319.463678 422900.600797 538646.632447 -17214.2 525033 86071 -385271 -172091 -28211.7 402485 -352941 59820.6
2 60 526816.296505 414430.062768 533690.279427 -17312.3 519368 86561.3 -378575 -166328 -27721.4 395887 -353039 58839.9
2 61 521220.444255 406014.438332 528640.673381 -17410.3 513605 87051.6 -371878 -160663 -27231.1 389289 -352941 57859.2
2 62 515532.177650 397653.022671 523495.226001 -17508.4 507743 87542 -365182 -155096 -26740.7 382691 -352647 56878.6
2 63 509751.785731 389345.101684 518251.416637 -17606.5 501784 88032.3 -358486 -149627 -26250.4 376092 -352157 55897.9
2 64 503879.577425 381089.951974 512906.790924 -17704.5 495727 88522.6 -351790 -144256 -25760.1 369494 -351470 54917.2
2 65 497915.883268 372886.840850 507458.959393 -17802.6 489571 89013 -345094 -138983 -25269.7 362896 -350588 53936.6
2 66 491861.057313 364735.026319 501905.596065 -17900.7 483318 89503.3 -338397 -133809 -24779.4 356298 -349509 52955.9
2 67 485715.479237 356633.757098 496244.437052 -17998.7 476966 89993.6 -331701 -128732 -24289.1 349700 -348234 51975.2
2 68 479479.556678 348582.272623 490473.279147 -18096.8 470517 90483.9 -325005 -123753 -23798.7 343102 -346763 50994.6
2 69 473153.727837 340579.803065 484589.978419 -18194.9 463969 90974.3 -318309 -118873 -23308.4 336504 -345096 50013.9
2 70 466738.464357 332625.569351 478592.448815 -18292.9 457323 91464.6 -311613 -114090 -22818.1 329906 -343233 49033.2
2 71 460234.274546 324718.783193 472478.660765 -18391 450579 91954.9 -304917 -109406 -22327.7 323308 -341173 48052.6
2 72 453641.706967 316858.647121 466246.639797 -18489.1 443737 92445.3 -298220 -104820 -21837.4 316709 -338918 47071.9
2 73 446961.354454 309044.354524 459894.465176 -18587.1 436797 92935.6 -291524 -100331 -21347.1 310111 -336466 46091.3
2 74 440193.858615 301275.089689 453420.268537 -18685.2 429759 93425.9 -284828 -95941 -20856.7 303513 -333818 45110.6
2 75 433339.914884 293550.027863 446822.232554 -18783.3 422623 93916.3 -278132 -91648.8 -20366.4 296915 -330974 44129.9
2 76 426400.278207 285868.335301 440098.589618 -18881.3 415389 94406.6 -271436 -87454.7 -19876.1 290317 -327934 43149.3
2 77 419375.769460 278229.169336 433247.620529 -18979.4 408057 94896.9 -264739 -83358.7 -19385.7 283719 -324698 42168.6
2 78 412267.282684 270631.678449 426267.653222 -19077.5 400627 95387.3 -258043 -79360.7 -18895.4 277121 -321266 41187.9
2 79 405075.793305 263075.002342 419157.061504 -19175.5 393098 95877.6 -251347 -75460.8 -18405.1 270523 -317637 40207.3
2 80 397802.367439 255558.272027 411914.263814 -19273.6 385472 96367.9 -244651 -71659 -17914.7 263925 -313813 39226.6
2 81 390448.172504 248080.609917 404537.722015 -19371.7 377747 96858.3 -237955 -67955.2 -17424.4 257326 -309792 38245.9
2 82 383014.489313 240641.129916 397025.940198 -19469.7 369925 97348.6 -231259 -64349.5 -16934.1 250728 -305575 37265.3
2 83 375502.725907 233238.937530 389377.463519 -19567.8 362004 97838.9 -224562 -60841.8 -16443.7 244130 -301162 36284.6
2 84 367914.433425 225873.129978 381590.877056 -19665.9 353985 98329.3 -217866 -57432.3 -15953.4 237532 -296553 35303.9
2 85 360251.324348 218542.796302 373664.804694 -19763.9 345869 98819.6 -211170 -54120.8 -15463.1 230934 -291748 34323.3
2 86 352515.293531 211247.017501 365597.908036 -19862 337654 99309.9 -204474 -50907.3 -14972.7 224336 -286746 33342.6
2 87 344708.442538 203984.866658 357388.885333 -19960.1 329341 99800.3 -197778 -47792 -14482.4 217738 -281549 32361.9
2 88 336833.107853 196755.409075 349036.470445 -20058.1 320930 100291 -191082 -44774.7 -13992.1 211140 -276155 31381.3
2 89 328891.893699 189557.702425 340539.431827 -20156.2 312421 100781 -184385 -41855.4 -13501.7 204542 -270565 30400.6
2 90 320887.710340 182390.796900 331896.571538 -20254.3 303814 101271 -177689 -39034.2 -13011.4 197943 -264780 29419.9
2 91 312823.818900 175253.735367 323106.724278 -20352.3 295109 101762 -170993 -36311.1 -12521.1 191345 -258797 28439.3
2 92 304703.883994 168145.553542 314168.756444 -20450.4 286305 102252 -164297 -33686.1 -12030.7 184747 -252619 27458.6
2 93 296532.035719 161065.280151 305081.565217 -20548.5 277404 102742 -157601 -31159.1 -11540.4 178149 -246245 26478
2 94 288312.942901 154011.937118 295844.077672 -20646.5 268405 103233 -150904 -28730.2 -11050.1 171551 -239675 25497.3
2 95 280051.899916 146984.539745 286455.249905 -20744.6 259307 103723 -144208 -26399.4 -10559.8 164953 -232908 24516.6
2 96 271754.929913 139982.096906 276914.066197 -20842.7 250112 104213 -137512 -24166.6 -10069.4 158355 -225945 23536
2 97 263428.907905 133003.611244 267219.538187 -20940.7 240818 104704 -130816 -22031.9 -9579.09 151757 -218786 22555.3
2 98 255081.707954 126048.079373 257370.704076 -21038.8 231427 105194 -124120 -19995.3 -9088.75 145158 -211431 21574.6
2 99 246722.379599 119114.492094 247366.627855 -21136.9 221937 105684 -117424 -18056.7 -8598.42 138560 -203880 20594
2 100 238361.359773 112201.834604 237206.398547 -21234.9 212349 106175 -110727 -16216.2 -8108.09 131962 -196133 19613.3
2 101 230010.727739 105309.086721 226889.129475 -21333 202663 106665 -104031 -14473.7 -7617.76 125364 -188190 18632.6
2 102 221684.511982 98435.223112 216413.957557 -21431.1 192879 107155 -97335 -12829.4 -7127.42 118766 -180050 17652
2 103 213399.059509 91579.213525 205780.042610 -21529.1 182997 107646 -90638.8 -11283.1 -6637.09 112168 -171714 16671.3
2 104 205173.479401 84740.023025 194986.566680 -21627.2 173017 108136 -83942.6 -9834.81 -6146.76 105570 -163183 15690.6
2 105 197030.173429 77916.612239 184032.733396 -21725.3 162939 108626 -77246.5 -8484.64 -5656.43 98971.7 -154455 14710
2 106 188995.466388 71107.937603 172917.767337 -21823.3 152763 109117 -70550.3 -7232.53 -5166.09 92373.6 -145531 13729.3
2 107 181100.346528 64312.951613 161640.913415 -21921.4 142489 109607 -63854.1 -6078.49 -4675.76 85775.5 -136411 12748.6
2 108 173381.320154 57530.603080 150201.436287 -22019.4 132117 110097 -57157.9 -5022.51 -4185.43 79177.4 -127094 11768
2 109 165881.371342 50759.837395 138598.619777 -22117.5 121646 110588 -50461.7 -4064.61 -3695.1 72579.2 -117582 10787.3
2 110 158650.993700 43999.596788 126831.766315 -22215.6 111078 111078 -43765.6 -3204.76 -3204.76 65981.1 -107873 9806.65
2 111 151749.220625 37248.820598 114900.196395 -22313.6 100411 111568 -37069.4 -2442.99 -2714.43 59383 -97968.4 8825.99
2 112 145244.517922 30506.445544 102803.248050 -22411.7 89646.9 112059 -30373.2 -1779.28 -2224.1 52784.9 -87867.6 7845.32
2 113 139215.314300 23771.405996 90540.276343 -22509.8 78784.2 112549 -23677 -1213.64 -1733.77 46186.8 -77570.6 6864.65
2 114 133749.836509 17042.634255 78110.652872 -22607.8 67823.5 113039 -16980.8 -746.06 -1243.43 39588.7 -67077.5 5883.99
2 115 128944.811209 10319.060830 65513.765288 -22705.9 56764.8 113530 -10284.7 -376.55 -753.101 32990.6 -56388.2 4903.32
2 116 124902.551665 3599.614717 52749.016835 -22804 45608 114020 -3588.47 -105.107 -262.768 26392.5 -45502.9 3922.66
2 117 121726.055776 3116.776316 39815.825895 -22902 34353.1 114510 3107.71 68.2692 227.564 19794.3 -34421.3 2942
2 118 119512.101612 9831.185447 26713.625553 -23000.1 23000.1 115001 9803.89 143.579 717.897 13196.2 -23143.7 1961.33
2 119 118342.962662 16544.686512 13441.863176 -23098.2 11549.1 115491 16500.1 120.823 1208.23 6598.11 -11669.9 980.665
3 0 678056.468940 1020698.038382 788832.884036 -16887.6 675505 56292.1 -763118 -675505 -56292.1 780006 5.38896e-010 117680
3 1 678305.995085 1008122.923101 782346.318977 -17034.7 675710 56782.4 -756471 -664041 -55801.7 773506 -11669.9 116699
3 2 678458.193116 995629.889064 776030.855142 -17181.8 675818 57272.7 -749824 -652674 -55311.4 767006 -23143.7 115718
3 3 678513.081837 983218.664136 769881.934172 -17328.9 675828 57763.1 -743177 -641406 -54821.1 760505 -34421.3 114738
3 4 678470.680695 970888.971256 763894.891068 -17476 675739 58253.4 -736529 -630236 -54330.7 754005 -45502.9 113757
3 5 678331.009808 958640.528357 758064.959969 -17623.1 675553 58743.7 -729882 -619165 -53840.4 747505 -56388.2 112776
3 6 678094.089991 946473.048278 752387.280241 -17770.2 675268 59234.1 -723235 -608191 -53350.1 741005 -67077.5 111796
3 7 677759.942790 934386.238683 746856.902841 -17917.3 674886 59724.4 -716588 -597315 -52859.7 734505 -77570.6 110815
3 8 677328.590513 922379.801975 741468.796925 -18064.4 674405 60214.7 -709941 -586537 -52369.4 728005 -87867.6 109834
3 9 676800.056266 910453.435209 736217.856669 -18211.5 673826 60705.1 -703294 -575858 -51879.1 721505 -97968.4 108854
3 10 676174.363985 898606.830006 731098.908256 -18358.6 673149 61195.4 -696647 -565276 -51388.7 715005 -107873 107873
3 11 675451.538474 886839.672466 726106.717012 -18505.7 672374 61685.7 -689999 -554793 -50898.4 708505 -117582 106892
